7
6
2 "22 22 22 22 11 11 11 11 11 22 22 22 22 22 22 22 22 22 22 22 11 11 11 11 11 11 22 22 22 22 22 22 22 22 22 22 22 11 11 11 11 20 22 22 22 22 22 22 22 22 22 22 22 22 35 35 35 22 22 22 22 22 22 22 22 22 22 22 22 22 35 35 35 22 22 22 22 22 22 22 29 29 30 25 22 22 35 35 35 22 22 22 22 22 22 22 29 29 29 29 30 22 35 35 35 22 22 22 22 22 22 22 29 29 29 29 11 11 35 35 35 11 11 22 22 22 22 22 29 29 29 29 11 11 36 36 36 11 11 11 22 22 22 22 28 30 29 29 11 11 11 11 11 11 11 11 22 22 22 22 22 22 28 29 29 11 20 11 11 11 20 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 "
3 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 30 25 22 22 22 22 22 22 22 22 26 30 29 29 29 29 29 29 29 29 25 22 22 22 22 26 29 29 29 29 29 29 29 29 29 29 29 29 22 22 30 29 29 29 29 29 29 29 29 29 29 29 29 29 22 22 29 29 29 29 29 29 29 29 29 29 29 29 29 29 22 22 29 29 29 29 29 29 29 29 29 29 30 27 22 22 22 22 28 29 29 29 29 30 27 22 22 22 22 22 22 22 22 22 22 29 29 29 27 22 22 22 22 22 22 22 22 22 22 22 22 29 29 27 22 22 22 22 22 22 22 22 22 22 22 22 22 98 27 22 22 22 22 22 22 22 22 22 22 22 "
4 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 30 25 22 22 22 22 26 30 29 29 25 22 22 29 29 29 29 29 25 26 29 29 29 29 29 29 30 22 22 29 29 29 29 29 29 29 29 29 29 29 29 29 29 22 22 28 29 29 29 29 29 29 29 29 29 29 29 29 29 22 22 22 28 30 29 29 29 29 29 29 29 29 29 29 29 22 22 22 22 22 22 22 28 29 30 27 28 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 28 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 22 28 98 27 22 22 "
5 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 30 29 29 29 25 22 22 22 22 22 22 22 22 26 30 29 29 29 29 29 29 29 30 25 22 22 22 22 22 29 29 29 29 29 29 29 29 29 29 29 22 22 22 22 22 29 29 29 29 29 29 29 29 29 29 29 25 22 22 22 22 28 98 27 28 30 29 29 29 29 29 29 29 22 22 22 22 22 22 22 22 22 28 29 29 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 28 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 "
Row 2
0 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 30 25 22 22 22 22 22 22 22 22 22 26 29 29 29 29 29 29 29 29 25 22 22 22 22 22 22 30 29 29 29 29 29 29 29 29 29 30 25 22 22 22 22 29 29 29 29 29 29 29 29 29 29 29 29 25 22 22 22 29 29 29 30 27 22 22 28 29 29 29 29 29 22 22 22 29 29 29 27 22 22 22 22 28 29 29 29 30 22 22 22 29 29 29 22 22 22 22 22 22 22 22 63 22 22 22 22 28 98 27 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 "
1 "04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 58 58 04 58 04 58 58 58 58 58 58 04 04 61 61 61 61 61 04 61 04 61 61 61 04 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 04 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 04 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 04 61 04 04 61 61 61 61 61 61 61 61 61 61 04 61 61 61 04 04 61 61 61 61 61 04 61 61 61 61 61 61 61 61 04 04 61 61 61 04 61 61 61 61 61 61 04 61 61 61 04 04 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 04 58 04 04 04 "
2 "04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 61 61 61 61 61 61 61 61 04 58 58 58 04 04 58 61 61 61 61 61 61 61 61 61 04 58 58 58 04 04 61 61 61 58 61 58 61 61 61 61 04 04 61 04 04 04 61 61 61 61 58 61 61 58 61 61 61 58 61 04 04 04 61 61 61 61 61 58 61 61 61 61 61 58 61 04 04 04 04 61 61 61 61 61 58 61 61 61 61 61 61 04 04 04 58 61 61 61 61 61 61 61 61 58 61 58 58 58 04 04 58 58 61 61 61 61 61 61 61 61 61 58 58 58 04 04 58 58 58 61 61 61 61 61 61 61 61 61 61 61 04 04 58 58 58 04 61 61 61 61 58 58 04 61 61 61 04 04 04 04 58 04 04 04 04 04 04 04 04 04 04 04 04 "
3 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 30 25 22 22 22 22 22 22 22 22 22 30 29 29 29 29 29 29 29 22 22 22 22 22 22 22 26 29 29 29 29 29 29 29 29 22 22 22 22 22 22 22 29 29 29 29 29 29 29 29 29 22 22 22 22 22 22 22 29 29 29 29 29 27 28 29 29 22 22 22 22 22 22 22 30 29 29 29 27 22 22 22 22 22 22 22 22 22 22 22 28 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 "
4 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 29 29 25 22 22 22 22 22 22 22 26 30 29 25 22 22 29 29 29 25 22 22 22 22 26 29 29 29 29 29 25 22 29 29 29 29 29 30 25 26 29 29 29 29 29 29 30 22 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 22 22 22 22 28 29 29 29 29 29 29 29 29 29 29 29 22 22 22 22 22 22 22 28 30 29 29 27 28 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 30 29 29 27 22 22 22 22 22 22 22 22 22 22 22 22 28 98 27 22 22 "
5 "22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 26 30 29 29 29 25 22 63 22 22 22 22 22 22 26 29 29 29 29 29 29 29 29 29 30 22 22 22 22 22 29 29 29 29 29 29 29 29 29 29 29 22 22 22 22 22 29 29 29 29 29 29 29 29 29 29 29 22 22 22 22 22 30 29 29 27 22 28 29 29 30 27 22 22 22 22 22 22 28 98 27 22 22 22 22 22 22 22 22 22 22 "
Row 3
0 "22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 26 29 29 29 30 25 22 22 22 22 22 22 63 22 22 22 29 29 29 29 29 29 29 29 25 22 26 29 29 30 22 22 29 29 29 29 29 29 29 29 29 29 29 29 29 29 22 22 30 29 29 29 29 29 29 29 29 29 29 29 29 29 22 22 28 29 29 27 28 30 29 29 29 29 29 29 29 29 22 22 22 22 63 22 22 22 28 29 29 29 29 29 30 27 22 22 22 22 63 22 22 22 22 28 30 30 29 27 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 "
1 "04 04 04 04 04 04 04 04 04 04 04 04 61 04 04 04 04 61 61 61 61 61 61 61 61 61 61 04 61 61 61 04 04 61 61 61 04 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 04 61 61 61 61 61 61 04 04 04 61 61 61 61 61 61 61 61 61 61 04 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 04 61 61 61 61 61 61 61 61 04 04 61 61 61 04 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 04 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 04 61 61 61 58 58 61 61 61 61 61 61 61 61 61 04 04 04 04 04 58 58 04 04 04 04 04 04 04 04 04 04 "
2 "04 04 04 61 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 61 04 61 61 61 61 61 58 58 58 58 58 04 04 58 61 61 61 61 61 61 61 61 61 61 61 61 58 04 04 58 58 61 61 61 61 61 04 61 61 04 61 61 61 04 04 04 58 04 04 61 61 61 58 61 61 61 61 04 61 04 04 61 61 61 61 61 61 61 58 04 61 61 61 61 61 04 04 61 61 61 61 61 61 04 58 04 61 61 61 61 61 04 04 61 61 04 61 61 61 61 58 61 61 61 04 61 61 04 04 61 61 61 61 61 61 61 04 61 61 61 61 61 61 04 04 58 61 61 61 61 61 61 61 61 61 61 61 61 58 04 04 58 58 61 61 61 61 61 61 61 61 61 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 04 58 04 04 04 "
3 "22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 30 22 22 22 22 22 22 22 22 22 22 26 30 29 29 29 29 22 22 22 22 22 22 22 22 22 29 29 29 29 29 29 29 22 22 22 22 22 22 22 22 26 29 29 29 29 29 29 29 22 22 22 22 22 22 22 22 29 29 29 29 29 29 29 27 22 22 22 22 22 22 22 22 30 29 29 29 29 30 27 22 22 22 22 22 22 22 22 22 28 98 27 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 "
4 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 30 29 29 29 29 29 25 22 22 22 22 22 22 26 29 29 29 29 29 29 29 29 29 22 22 22 22 22 26 29 29 29 29 29 29 29 29 29 29 22 22 22 22 22 30 29 29 30 29 29 27 28 29 29 30 22 22 22 22 22 30 29 29 29 29 29 22 22 28 98 27 22 22 22 22 22 28 29 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 28 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 27 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 22 22 22 22 22 22 22 22 "
5 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 30 29 29 25 22 22 22 22 22 22 22 22 22 22 26 29 29 29 29 29 25 22 22 22 22 22 22 22 22 22 29 29 29 29 29 29 29 30 22 22 22 22 22 22 22 22 30 29 29 27 28 29 29 29 22 22 22 22 22 22 22 22 28 98 27 22 22 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 30 29 29 29 27 22 22 22 22 22 22 22 22 22 22 22 29 29 29 27 22 22 22 22 22 22 22 22 22 22 22 22 28 29 30 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 "
Row 4
0 "22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 30 29 29 29 25 22 22 22 22 22 22 22 22 22 22 22 29 29 29 29 29 29 30 25 22 22 22 22 22 22 22 22 29 29 29 29 29 29 29 29 29 25 22 22 22 22 22 22 28 30 29 29 29 29 29 29 29 29 29 22 22 22 22 22 22 22 22 22 28 29 29 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 28 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 22 28 98 27 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 "
1 "04 04 04 04 58 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 60 58 58 58 58 58 58 04 04 04 04 04 04 04 04 04 04 58 58 58 58 58 58 58 58 60 04 04 04 04 04 04 04 04 58 58 58 58 58 58 58 58 58 04 04 04 04 04 04 04 58 58 58 58 58 58 58 58 58 58 04 04 04 04 04 04 58 58 58 58 58 58 58 58 58 58 04 04 04 04 04 04 58 58 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 58 58 60 04 04 04 04 04 04 04 04 04 04 04 04 04 38 04 04 04 04 04 04 04 04 "
2 "04 04 04 04 04 04 04 04 04 04 04 04 61 04 04 04 04 58 58 58 61 61 61 61 61 61 61 61 61 61 61 04 04 04 61 61 61 61 61 61 61 61 04 61 61 61 61 04 04 61 61 04 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 04 61 61 04 04 58 61 61 58 61 61 61 61 61 61 61 61 61 61 04 04 58 58 58 61 61 61 61 61 61 61 61 61 61 61 04 58 58 58 58 61 61 61 04 61 61 61 04 61 61 61 04 58 58 58 58 61 61 61 61 61 61 61 61 61 61 04 04 04 58 58 58 61 61 61 61 61 61 61 61 58 58 58 04 04 58 58 58 04 61 61 61 04 61 61 58 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 "
3 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 29 30 25 22 22 22 22 22 22 22 22 30 29 29 29 29 29 29 29 29 25 22 22 22 22 22 22 29 29 29 29 29 29 29 29 29 29 29 22 22 22 22 26 29 29 29 29 29 29 29 29 29 29 29 22 22 22 22 30 29 29 29 27 28 30 29 29 29 29 29 22 22 22 22 29 29 29 27 22 22 22 28 30 29 29 29 22 22 22 22 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 22 28 98 27 22 22 22 22 22 22 22 22 22 "
4 "22 22 22 22 22 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 25 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 30 29 29 29 29 22 22 22 22 22 22 22 22 22 22 26 29 29 29 29 29 22 22 22 22 22 22 22 22 22 26 29 29 29 29 29 29 22 22 22 22 22 22 22 29 29 29 29 30 29 29 29 29 22 22 22 22 22 22 22 29 29 29 29 29 29 29 29 30 22 22 22 22 22 22 22 29 29 29 29 29 29 30 27 22 22 22 22 22 22 22 22 29 29 29 29 29 27 22 22 22 22 22 22 22 22 22 22 22 22 28 30 27 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 "
5 "22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 30 29 29 25 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 29 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 28 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 28 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 22 28 98 27 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 "
Row 5
0 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 29 30 22 22 22 22 22 22 22 22 22 26 29 29 29 29 29 29 25 22 22 22 22 22 22 22 22 29 29 29 29 29 29 29 29 22 22 22 22 22 22 22 22 29 29 29 29 29 29 29 29 22 22 22 22 22 22 22 22 30 29 29 27 28 29 29 29 22 22 22 22 22 22 22 22 22 63 22 22 22 29 29 30 22 22 22 22 22 22 22 22 22 63 22 22 22 28 98 27 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 22 22 22 22 22 22 22 22 "
1 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 30 29 29 29 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 29 29 29 29 27 22 22 22 22 22 22 22 22 22 22 26 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 30 29 29 29 27 22 22 22 22 22 22 22 22 22 22 22 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 27 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 22 28 98 27 22 22 22 "
2 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 29 25 22 22 22 22 22 22 22 22 22 22 22 28 29 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 29 29 29 29 25 22 22 22 22 22 22 22 22 22 22 22 28 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 30 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 28 29 29 29 22 22 22 22 22 22 22 22 22 22 22 22 22 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 22 28 98 27 22 22 22 22 22 22 22 22 22 22 "
3 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 30 29 29 25 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 29 29 30 25 22 22 22 22 22 22 22 30 29 29 29 29 29 29 29 29 29 29 22 22 22 22 22 29 29 29 30 29 29 29 29 29 29 29 22 22 22 22 26 29 29 29 29 29 29 29 29 29 29 27 22 22 22 26 29 29 29 29 29 29 29 29 29 30 27 22 22 22 26 29 29 29 29 29 29 29 29 29 29 27 22 22 22 22 29 29 29 29 27 28 29 29 30 27 22 22 22 22 22 22 30 29 29 27 22 22 22 22 22 22 22 22 22 22 22 22 28 98 27 22 22 22 22 22 22 22 22 22 22 22 "
4 "22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 26 29 29 29 22 22 22 22 22 22 22 22 22 22 22 30 29 29 29 29 22 22 22 22 22 22 22 22 22 22 26 29 29 29 29 27 29 29 29 25 22 22 22 26 29 29 29 29 29 29 27 22 29 29 29 29 29 29 29 30 29 29 29 29 29 27 22 22 28 29 29 29 29 29 29 29 29 29 29 29 30 22 22 22 22 28 30 29 29 29 29 29 29 29 27 22 22 22 22 22 22 22 22 22 28 29 29 29 29 30 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 "
