5
5
4 "04 04 04 04 04 04 04 04 04 04 04 04 61 61 04 04 04 04 04 04 04 04 04 04 04 04 04 61 61 61 61 04 04 04 04 04 04 04 04 04 04 04 61 61 61 61 61 04 04 04 04 04 04 04 04 61 61 61 61 61 61 61 61 04 04 04 04 04 04 04 61 61 61 61 61 61 61 04 04 04 04 04 61 61 61 61 61 61 61 61 61 61 04 04 04 04 04 61 61 61 61 61 61 61 61 61 04 04 04 04 04 04 04 61 61 61 61 61 61 61 61 04 04 04 04 04 04 04 04 61 61 61 61 61 61 61 58 58 58 04 04 04 04 04 04 61 61 61 61 61 04 04 58 58 58 58 04 04 04 04 04 04 61 61 61 04 04 04 04 58 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 04 04 04 "
5 "04 04 04 04 04 04 04 04 04 04 61 61 61 04 04 04 04 04 04 04 04 04 04 61 61 61 61 61 61 04 04 04 04 04 04 04 61 61 61 61 61 61 61 61 61 61 04 04 04 04 04 61 61 61 61 61 11 11 11 11 61 61 04 04 04 04 04 61 61 11 11 11 11 11 11 11 11 61 61 04 04 04 61 61 11 11 11 11 11 11 11 11 11 61 61 04 04 61 61 61 11 11 61 11 11 11 11 11 61 61 61 04 04 61 61 11 11 11 61 11 61 61 61 61 61 61 61 04 04 61 61 61 11 11 61 61 61 61 61 61 61 61 04 04 04 04 61 61 61 61 61 61 61 04 04 61 61 04 04 04 04 04 04 61 61 61 61 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 "
ROW 3
1 "04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 60 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 60 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 58 61 61 61 61 58 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 60 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 60 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 "
2 "04 04 04 04 58 58 58 58 58 58 58 58 58 58 58 04 04 04 04 04 58 58 58 58 58 58 60 58 58 58 58 04 04 04 04 04 04 58 58 58 58 58 58 58 58 60 58 04 04 04 04 04 04 04 58 60 58 58 58 58 58 58 58 04 04 04 04 04 04 04 58 58 58 58 58 58 58 58 61 61 04 04 04 04 04 04 58 58 58 58 58 58 61 61 61 61 04 04 04 04 04 04 58 58 58 60 61 61 61 61 61 61 04 04 04 04 04 04 58 58 58 61 61 61 61 61 61 61 04 04 04 04 04 04 58 61 61 61 61 61 61 61 04 04 04 04 04 04 04 04 61 61 61 61 61 61 04 04 04 04 04 04 04 04 04 61 61 61 61 61 61 04 04 04 04 04 04 04 04 04 04 61 61 61 61 61 61 04 04 04 04 04 "
3 "04 04 04 04 04 04 04 61 04 04 04 04 04 04 04 04 04 04 61 61 61 61 61 61 61 61 61 61 61 61 04 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 04 61 61 61 61 61 61 61 61 61 61 61 61 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 "
4 "04 04 04 04 04 04 04 04 04 04 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 58 04 04 04 04 04 04 04 04 04 04 58 58 58 58 58 58 04 04 04 04 04 04 04 58 58 60 58 58 58 58 58 60 04 04 04 61 61 61 58 58 58 58 58 58 58 58 58 04 04 04 04 61 61 61 61 58 58 58 58 58 58 58 60 04 04 04 04 61 61 61 61 58 58 58 58 58 58 58 04 04 04 04 04 61 61 61 58 58 58 58 58 58 58 58 04 04 04 04 04 04 61 58 58 58 58 58 60 58 58 58 04 04 04 04 04 04 04 58 58 58 58 58 58 58 58 58 58 04 04 04 04 04 04 04 60 58 58 58 58 58 58 58 58 04 04 04 04 04 04 04 04 04 58 58 58 58 58 58 58 04 04 04 04 "
5 "04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 58 58 58 58 58 58 04 04 58 58 58 04 04 58 04 04 04 04 04 04 04 58 04 04 58 58 58 04 04 58 04 04 04 04 04 04 04 58 04 04 58 58 58 04 04 58 58 58 58 58 58 58 04 58 04 04 04 58 04 04 04 58 04 04 04 04 04 58 04 58 58 58 04 58 04 04 04 58 04 58 58 58 04 58 04 58 04 58 04 58 04 04 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 04 04 58 58 58 04 58 04 58 04 58 04 58 04 58 04 04 04 04 04 58 04 58 04 04 04 58 04 58 04 58 04 04 04 58 04 58 04 58 58 58 04 58 04 58 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 "
ROW 4
1 "04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 60 61 61 61 61 61 58 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 58 61 61 61 61 61 61 61 61 04 04 61 61 61 60 61 58 61 61 61 61 61 61 61 04 04 04 61 61 61 61 61 58 61 61 61 61 61 61 61 61 61 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 60 61 61 61 61 58 61 61 60 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 "
2 "04 04 04 04 04 61 61 61 61 61 61 04 04 04 04 04 04 04 04 04 04 61 61 61 61 61 61 04 04 04 04 04 04 04 04 04 04 61 61 61 61 61 04 04 04 04 04 04 04 04 04 04 04 61 61 61 61 04 04 04 04 04 04 04 04 04 04 04 04 61 61 04 04 04 04 04 04 61 58 58 61 61 61 61 61 61 61 61 04 04 04 61 61 61 58 58 04 04 04 04 04 04 61 61 61 04 04 61 61 61 58 58 04 04 04 04 04 61 61 61 61 61 61 61 61 61 58 58 04 04 04 04 61 61 61 61 61 61 61 61 61 61 04 04 04 04 04 61 61 61 61 61 04 04 04 04 04 04 04 04 04 04 61 61 61 61 04 04 04 04 04 04 04 04 04 04 04 04 61 61 61 04 04 04 04 04 04 04 04 04 04 04 "
3 "04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 60 58 04 04 04 04 04 04 04 04 58 58 60 58 58 58 58 58 58 60 58 58 60 04 04 60 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 60 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 60 58 58 58 58 58 58 60 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 58 58 58 58 58 58 58 60 58 58 58 58 58 58 58 04 04 60 58 58 58 58 58 58 58 58 58 58 60 04 04 04 04 04 04 58 60 58 58 58 58 58 58 04 04 04 04 04 04 04 04 04 04 04 58 58 04 04 04 04 04 04 04 "
4 "04 04 04 04 04 58 58 58 58 58 58 58 04 04 04 04 04 04 61 61 04 58 58 58 58 58 58 58 04 04 04 04 04 04 61 61 04 61 60 61 61 61 60 61 04 04 04 04 58 58 61 61 61 61 61 61 61 61 61 61 61 61 61 04 58 58 61 61 61 61 61 61 61 61 61 60 61 61 61 04 58 58 61 61 61 60 61 61 61 61 61 61 61 60 61 04 58 61 61 61 61 61 61 60 61 61 61 61 61 61 61 04 58 60 61 61 61 61 61 61 61 61 61 61 61 61 61 04 58 61 61 61 61 61 61 61 61 61 61 61 60 61 61 58 04 61 61 61 61 61 61 61 61 60 61 61 61 61 61 04 04 61 61 60 61 61 61 61 61 61 61 61 61 61 61 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 "
5 "04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 04 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 58 58 58 04 04 58 58 58 58 58 58 04 58 04 58 04 58 04 04 04 04 04 58 04 04 04 04 04 58 04 58 04 58 04 58 04 04 04 58 04 58 58 58 58 58 04 58 04 58 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 "
ROW 5
1 "04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 60 61 61 61 61 61 61 61 61 61 58 61 61 04 04 61 61 61 61 61 60 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 60 61 61 61 61 61 61 58 61 61 61 61 61 61 04 61 61 61 61 61 61 61 61 61 61 61 60 61 61 04 04 61 61 61 61 60 61 61 61 61 61 61 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 "
2 "04 04 61 61 61 04 04 04 04 04 04 04 04 04 04 04 04 04 61 61 61 04 04 04 04 04 04 04 60 58 60 04 04 04 04 61 61 61 61 61 04 04 04 04 58 58 58 04 04 04 04 04 61 61 61 61 61 61 61 61 61 61 04 04 04 04 04 61 61 04 04 04 04 04 04 04 04 04 04 04 04 04 04 61 61 04 04 58 58 58 58 58 58 61 61 61 04 04 04 04 04 04 60 58 58 58 58 60 61 61 61 61 61 58 58 58 58 58 58 58 58 58 61 61 61 61 04 04 04 58 58 60 58 58 58 58 61 61 61 61 61 04 04 04 04 04 58 58 58 58 58 61 61 61 61 61 61 04 04 04 04 04 04 04 58 58 60 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 "
3 "04 04 04 04 04 04 04 58 58 04 04 04 04 04 04 04 04 61 61 61 61 61 61 58 58 61 61 61 61 61 61 04 04 61 61 58 61 61 61 61 61 61 61 61 58 61 61 04 04 61 58 58 58 61 61 61 61 61 61 58 58 58 61 04 04 61 61 58 61 61 61 61 61 61 61 61 58 61 61 04 61 61 61 61 61 60 61 61 61 61 60 61 61 61 61 61 61 61 61 61 60 60 61 61 61 61 60 60 61 61 61 61 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 58 58 61 61 61 61 58 58 61 61 61 04 04 61 61 61 58 58 58 58 58 58 58 58 61 61 61 04 04 61 61 61 61 58 58 58 58 58 58 61 61 61 61 04 04 04 04 04 04 04 04 38 04 04 04 04 04 04 04 04 "
4 "04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 58 58 58 58 04 04 04 04 04 04 04 04 58 58 58 04 04 04 58 58 04 04 04 04 04 04 04 04 58 58 04 04 58 04 04 58 04 04 04 04 04 04 04 04 58 61 04 04 61 04 04 61 04 58 58 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 58 58 04 61 61 61 61 61 61 61 61 61 61 61 61 61 58 58 04 04 04 04 04 61 04 04 61 04 04 61 04 58 58 58 04 04 04 04 58 58 04 58 58 04 04 58 58 58 58 58 04 04 04 04 58 58 58 58 58 04 58 58 58 58 58 58 04 04 04 04 04 58 58 58 04 04 04 58 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 "
5 "04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 04 04 04 58 04 58 04 58 04 58 04 58 58 58 04 04 04 58 58 58 04 58 04 04 04 58 04 04 04 58 58 04 04 58 04 04 04 58 04 58 04 58 58 58 04 58 04 04 04 58 04 58 58 58 04 58 04 04 04 04 04 58 58 04 04 58 04 58 04 58 04 58 58 58 58 58 58 58 04 04 04 58 04 58 04 58 04 04 58 04 58 04 58 04 04 04 04 58 04 58 04 04 04 04 04 04 04 04 58 04 58 04 04 58 04 58 58 58 58 58 58 58 58 58 58 04 58 04 04 58 04 04 04 04 04 04 04 04 04 04 04 04 58 04 04 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 "


BOSS: "04 04 04 04 04 04 04 61 61 04 04 04 04 04 04 04 04 04 61 61 61 61 61 61 61 61 61 61 61 61 04 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 61 61 61 58 58 58 58 58 58 58 58 61 61 61 04 04 61 61 58 58 58 58 58 58 58 58 58 58 61 61 04 04 61 61 58 58 58 58 58 58 58 58 58 58 61 61 04 04 61 61 58 58 58 58 58 58 58 58 58 58 61 61 04 04 61 61 58 58 58 58 58 58 58 58 58 58 61 61 04 04 61 61 61 58 58 58 58 58 58 58 58 61 61 61 04 04 61 61 61 61 61 61 61 61 61 61 61 61 61 61 04 04 04 61 61 61 61 61 61 61 61 61 61 61 61 04 04 04 04 04 04 04 04 04 61 04 04 04 04 04 04 04 04 "

switch "04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 04 58 04 04 04 04 04 04 04 04 04 04 58 58 58 04 04 58 04 04 04 04 04 04 04 04 04 04 58 58 58 04 04 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 04 58 04 58 04 58 04 58 04 58 04 58 04 58 04 04 "
