4
4
ROW 2
0 "44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 60 58 44 44 58 58 58 58 58 44 44 44 44 44 44 58 58 58 58 58 58 58 58 58 58 58 44 44 60 44 58 58 58 58 58 58 58 64 58 58 58 58 44 44 44 44 58 58 58 58 58 58 58 58 58 58 58 58 44 44 44 44 58 58 58 60 58 58 58 58 58 58 58 44 44 44 44 44 58 58 58 58 58 44 58 58 58 44 60 44 44 44 44 44 58 58 44 58 58 58 58 58 58 58 44 44 44 44 44 44 60 58 58 58 58 58 58 44 58 58 44 44 44 44 44 44 44 58 58 44 58 58 58 58 58 44 44 44 60 44 44 44 44 44 58 58 58 44 58 58 58 44 44 44 44 44 "
1 "44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 58 08 04 04 10 60 44 44 44 60 60 44 44 44 44 58 58 04 04 04 04 58 58 58 61 60 60 44 44 44 58 60 08 04 04 04 04 10 58 61 61 61 60 44 44 44 58 08 04 04 06 04 04 04 10 61 61 61 44 44 44 58 58 04 04 04 58 58 04 04 04 61 61 44 44 44 44 58 58 58 58 58 58 58 58 58 58 61 61 44 44 44 44 58 60 58 58 58 58 60 61 61 61 61 44 44 44 44 44 58 58 58 58 58 58 61 61 61 61 61 44 44 44 44 44 44 58 58 58 58 61 61 61 61 58 44 44 44 44 44 44 44 44 58 58 58 61 61 61 44 44 44 44 44 44 "
2 "92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 77 77 77 92 92 92 92 92 92 92 31 00 92 92 00 00 77 34 77 92 92 92 92 92 92 00 00 00 00 00 00 00 00 00 00 00 92 92 31 92 00 00 00 00 00 00 00 65 00 00 00 00 92 92 92 92 00 00 00 00 00 00 00 00 00 00 00 00 92 92 92 92 00 00 00 31 00 00 00 00 00 00 00 92 92 92 92 92 00 00 00 00 00 92 00 00 00 92 31 92 92 92 92 92 00 00 92 00 00 00 00 00 00 00 92 92 92 92 92 92 31 00 00 00 00 00 00 92 00 00 92 92 92 92 92 92 92 00 00 92 00 00 00 00 00 92 92 92 31 92 92 92 92 92 00 00 00 92 00 00 00 92 92 92 92 92 "
3 "44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 58 08 04 04 10 60 44 44 44 60 60 44 44 44 44 58 58 04 04 04 04 58 58 58 61 60 60 44 44 44 58 60 08 04 04 04 04 10 58 61 61 61 60 44 44 44 58 08 04 04 06 04 04 04 10 61 61 61 44 44 44 58 58 04 04 04 58 58 04 04 04 61 61 44 44 44 44 58 58 58 58 58 58 58 58 58 58 61 61 44 44 44 44 58 60 58 58 00 00 31 61 61 61 61 44 44 44 44 92 00 00 58 00 00 00 12 11 11 61 61 44 44 44 92 92 92 00 00 40 00 12 11 11 16 40 92 92 44 44 92 92 92 92 00 00 00 11 11 11 92 92 92 92 92 44 "
ROW 3
0 "44 44 44 44 58 58 58 44 58 58 58 44 44 44 44 44 44 44 44 44 58 44 58 58 58 58 44 60 44 44 44 44 44 44 44 44 58 58 58 44 58 58 58 58 58 44 44 44 44 44 44 60 58 58 58 58 58 44 58 44 58 44 44 44 44 44 44 58 58 44 58 58 58 58 58 58 58 60 44 44 44 44 60 58 58 58 58 58 58 58 58 58 58 58 44 44 44 44 08 04 10 58 58 58 58 58 58 58 58 58 58 44 44 44 04 06 04 58 58 58 58 58 58 58 58 58 58 44 44 44 44 58 58 58 58 58 58 58 58 58 58 58 58 58 44 44 44 44 58 58 60 44 44 44 60 44 58 58 58 58 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 "
1 "44 44 44 44 58 58 58 61 61 61 44 44 44 44 44 44 44 44 44 58 58 58 58 58 61 61 61 44 60 44 44 44 44 44 44 58 58 58 58 58 61 61 61 44 44 44 44 44 44 44 60 58 58 58 58 58 58 61 61 58 44 44 44 44 44 44 58 58 44 58 58 58 58 61 61 61 44 44 44 44 44 44 58 58 58 58 58 58 58 61 61 61 44 44 44 44 44 58 58 58 58 58 58 58 58 58 61 61 61 44 44 44 44 58 58 58 44 58 60 44 44 58 61 61 61 61 44 44 58 58 58 58 58 44 44 44 44 44 58 61 61 61 61 60 58 58 60 44 44 44 44 44 44 44 44 44 61 61 60 60 44 44 44 44 44 44 44 44 44 44 44 44 44 60 60 60 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 "
2 "92 92 92 92 00 00 00 92 00 00 00 92 92 92 92 92 92 92 92 92 00 92 00 00 00 00 92 31 92 92 92 92 92 92 92 92 00 00 00 92 00 00 00 00 00 92 92 92 92 92 92 31 00 00 00 00 00 92 00 92 00 92 92 92 92 92 92 00 00 92 00 00 00 00 00 00 00 31 92 92 92 92 31 00 00 00 00 00 00 00 00 00 00 00 92 92 92 92 23 22 24 00 00 00 00 00 00 00 00 00 00 92 92 92 22 39 22 00 00 00 00 00 00 00 00 00 00 92 92 92 92 00 00 00 00 00 00 00 00 00 00 00 00 00 92 92 92 92 00 00 31 92 92 92 31 92 00 00 00 00 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 "
3 "92 92 92 92 00 00 00 18 11 11 92 92 92 92 92 92 92 92 92 00 00 00 00 00 11 11 14 92 31 92 92 92 92 92 92 00 00 00 00 00 18 11 11 92 92 92 92 92 92 92 31 00 40 00 00 00 00 11 11 00 92 92 92 92 92 92 00 00 92 00 00 00 00 11 11 14 92 92 92 92 92 92 00 00 00 00 00 00 00 18 11 11 92 92 92 92 92 40 00 00 00 00 00 00 40 00 11 11 14 92 92 92 92 00 00 00 92 40 31 92 92 00 18 11 11 14 92 92 00 00 00 00 00 92 92 92 92 92 00 18 11 11 11 20 00 00 31 92 92 92 92 92 92 92 92 92 18 11 20 20 92 92 92 92 92 92 92 92 92 92 92 92 92 18 20 20 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 "

BOSS: "04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 04 58 58 58 58 58 58 58 58 58 58 58 58 04 04 04 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 04 58 58 58 60 58 58 60 60 58 58 60 58 58 58 04 04 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 04 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 04 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 04 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 04 58 58 58 60 58 58 60 60 58 58 60 58 58 58 04 04 58 58 58 58 58 58 58 58 58 58 58 58 58 58 04 04 04 58 58 58 58 58 58 58 58 58 58 58 58 04 04 04 04 04 04 04 04 04 58 58 04 04 04 04 04 04 04 "

fun: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 01 01 00 00 42 42 42 42 00 00 00 01 01 00 00 00 01 01 00 42 42 42 42 42 42 00 00 01 01 00 00 00 01 01 00 42 42 00 00 42 42 00 00 01 01 01 00 01 01 01 00 00 00 00 00 42 42 00 00 00 01 01 00 01 01 00 00 00 00 42 42 42 00 00 00 00 01 01 01 01 01 00 00 00 00 42 42 42 00 00 00 00 01 01 01 01 01 00 00 00 00 00 00 42 42 00 00 00 00 01 01 01 00 00 00 42 42 00 00 42 42 00 00 00 00 01 01 01 00 00 00 42 42 42 42 42 42 00 00 00 00 00 01 00 00 00 00 00 42 42 42 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
