5
5
4 "49 49 49 49 49 49 49 29 29 49 49 49 49 49 49 49 49 49 49 49 49 49 49 29 29 49 49 49 49 49 49 49 49 49 49 49 49 49 49 29 29 49 49 49 49 49 49 49 49 49 49 49 49 49 49 29 29 49 49 49 49 49 49 49 49 49 49 49 49 49 49 29 29 49 49 49 49 49 49 49 11 11 11 11 11 11 11 55 55 11 11 11 11 11 11 11 11 11 11 11 11 11 11 55 55 11 11 11 11 11 11 11 11 11 11 11 11 11 11 55 55 11 11 11 11 11 11 11 00 00 00 00 00 86 87 02 02 86 87 00 00 00 00 00 00 00 00 00 00 49 49 02 02 49 49 00 00 00 00 00 01 01 00 00 00 00 00 02 02 00 00 00 00 00 01 01 01 01 01 01 00 00 00 02 02 00 00 00 00 01 01 01 "
5 "49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 11 11 11 11 11 11 11 11 11 11 49 49 49 49 49 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 00 00 00 00 00 00 00 18 11 11 11 11 11 11 20 20 00 00 00 00 00 00 00 00 00 00 01 01 18 20 20 20 01 01 00 00 01 00 00 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 "
ROW 3
1 "22 22 22 22 22 22 63 22 22 22 22 22 22 01 01 01 22 22 22 22 22 22 63 22 22 22 22 22 01 01 01 01 22 22 22 22 22 22 63 22 22 22 22 01 01 01 01 01 22 22 22 22 22 22 63 22 22 22 01 01 42 01 01 01 22 22 22 22 22 22 63 22 22 01 00 01 01 01 01 01 22 22 22 22 22 22 63 22 00 00 42 00 40 01 42 01 22 22 22 01 01 00 00 00 01 00 00 00 00 01 01 01 22 01 01 42 00 00 00 00 00 00 00 42 00 01 01 01 01 01 00 00 00 40 00 00 01 00 00 00 00 00 01 01 01 01 01 00 01 00 00 00 00 42 00 01 00 00 01 01 01 42 01 00 00 00 00 00 40 00 00 00 00 01 01 01 01 01 01 01 00 00 00 00 00 00 01 00 00 00 01 01 "
2 "01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 41 00 00 00 00 31 00 00 00 01 01 01 00 00 00 00 00 00 00 00 00 00 41 00 00 01 01 31 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 41 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 41 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 41 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 "
3 "01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 00 00 00 01 01 01 01 01 01 01 01 01 01 01 01 01 00 00 00 00 41 00 00 00 31 01 01 01 01 01 01 01 00 00 00 00 00 00 00 00 00 00 00 01 01 01 01 01 00 00 00 00 00 00 00 00 00 00 00 41 01 01 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 01 00 00 00 00 00 00 00 41 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 41 01 01 00 00 41 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 31 01 01 00 00 00 00 00 00 00 00 00 00 00 41 00 00 01 01 "
4 "01 01 01 42 00 00 00 02 02 00 00 00 00 42 01 01 01 42 01 00 40 00 00 02 02 00 00 40 01 01 01 42 01 01 00 00 00 00 00 02 02 00 00 42 01 01 01 01 42 01 40 00 00 00 00 02 02 00 00 00 01 01 01 01 01 01 01 00 00 00 00 02 02 00 40 00 01 01 42 01 01 01 42 00 00 40 00 02 02 00 00 01 01 01 01 01 01 01 01 01 00 00 00 02 02 00 00 01 42 01 01 01 01 01 42 01 00 00 00 02 02 00 00 01 01 01 01 42 01 01 01 40 00 00 00 02 02 00 00 40 01 01 01 01 42 01 01 00 00 00 40 02 02 00 00 00 00 01 01 42 01 01 42 01 00 00 00 02 02 00 00 00 00 42 01 01 01 42 01 01 00 00 00 02 02 00 40 00 00 01 01 01 "
5 "99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 77 69 69 69 69 69 69 69 69 69 69 69 69 69 69 77 77 69 69 69 69 69 69 69 69 69 69 69 69 69 69 77 77 69 69 69 69 69 69 69 69 69 69 69 69 69 69 77 77 69 69 69 69 69 69 69 69 69 69 69 69 69 69 77 77 69 69 69 69 69 69 69 69 69 69 69 69 69 69 77 77 77 71 77 77 77 77 77 77 77 77 77 77 71 77 77 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 "
ROW 4
1 "01 01 01 42 00 00 00 00 00 00 01 00 00 00 01 01 01 42 01 00 00 40 00 00 00 00 00 00 00 40 01 01 01 01 01 00 00 00 00 00 00 00 00 00 00 01 01 01 01 01 01 00 00 01 00 00 42 00 00 00 01 01 42 01 01 01 42 40 00 00 00 00 00 00 00 01 01 78 79 79 01 01 01 01 00 00 00 00 00 00 00 01 01 77 77 77 01 01 00 00 00 00 00 00 01 00 01 42 01 77 34 77 01 00 00 00 00 00 00 00 00 00 00 00 00 00 02 00 01 00 00 42 00 00 00 00 00 40 00 01 00 00 02 00 01 40 00 00 00 00 01 00 00 00 00 00 00 00 02 00 01 42 00 00 00 00 00 00 00 00 00 00 00 00 02 00 01 01 01 00 00 00 00 00 00 00 00 00 00 00 02 00 "
2 "01 01 00 00 00 00 00 00 00 00 00 41 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 41 00 00 00 00 41 00 00 00 00 00 00 00 00 00 01 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00 79 79 79 79 80 00 00 00 00 00 00 00 00 41 00 00 77 77 77 77 77 00 00 00 00 00 00 00 00 00 00 00 77 77 77 34 77 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 41 00 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 42 01 32 32 32 32 32 32 32 32 32 32 32 00 00 00 01 00 40 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 40 00 00 "
3 "00 00 00 00 00 00 00 41 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 41 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 41 00 01 01 00 00 00 00 00 00 41 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 41 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 00 00 00 00 00 00 31 00 00 00 41 01 01 01 32 32 32 32 32 32 32 32 32 32 32 32 01 01 01 01 00 40 00 01 00 00 00 00 00 00 00 40 00 01 01 01 00 00 00 00 00 40 00 00 00 00 00 00 00 40 01 01 "
4 "01 42 01 01 00 00 00 02 02 00 00 40 00 01 01 42 01 01 01 00 00 40 00 02 02 00 00 00 01 42 01 01 01 01 42 01 00 00 00 02 02 00 00 00 00 00 01 01 01 01 01 01 42 00 00 02 02 00 00 00 00 40 01 42 42 01 01 01 01 00 00 02 02 40 00 00 00 00 01 01 01 01 01 01 01 00 00 02 02 00 01 01 00 00 00 01 01 01 01 42 01 01 00 02 02 00 01 42 01 00 00 01 01 01 01 01 01 01 40 02 02 00 00 01 00 40 00 01 42 01 01 01 42 00 00 02 02 40 00 00 00 00 01 01 01 01 01 01 00 00 00 02 02 00 00 00 00 01 01 01 01 01 42 01 40 00 00 02 02 00 00 00 00 01 01 42 42 01 01 01 00 00 00 02 02 00 00 40 00 42 01 01 "
5 "99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 77 77 77 77 77 77 77 77 99 99 99 99 99 99 99 99 77 69 69 69 69 69 69 77 99 99 99 99 99 99 99 99 77 69 69 69 69 69 69 77 99 99 99 99 99 99 99 99 77 69 69 69 69 69 69 77 99 99 99 99 99 99 99 99 77 69 69 69 69 69 69 77 99 99 99 99 99 99 99 99 77 69 69 69 69 69 69 77 99 99 99 99 99 99 99 99 77 77 71 77 77 77 77 77 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 "
ROW 5
1 "01 01 01 00 00 00 00 00 00 00 40 00 00 00 02 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 01 01 42 00 40 00 00 00 00 00 00 00 00 00 02 00 42 01 01 01 00 00 00 01 42 00 03 02 02 02 02 02 01 01 78 79 80 00 00 01 01 01 02 40 00 00 00 00 01 78 77 77 77 80 00 00 01 00 02 00 00 00 00 00 42 77 77 77 77 77 00 40 00 00 02 00 00 00 00 00 01 77 77 34 77 77 00 00 00 00 02 00 00 00 00 01 01 01 00 02 00 00 00 00 00 00 02 00 00 01 42 01 01 01 00 09 02 02 02 02 02 02 07 00 00 01 01 01 01 01 42 40 00 00 01 01 42 40 00 01 01 42 01 01 42 01 01 01 01 01 01 01 01 01 42 01 01 01 01 01 "
2 "40 00 00 00 00 00 00 00 40 00 00 00 00 00 00 00 00 00 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 78 79 79 80 00 00 02 02 02 02 02 02 05 01 42 00 77 77 34 77 00 40 00 00 00 00 00 00 02 01 01 00 40 00 02 00 00 00 00 40 00 00 00 00 02 02 02 02 02 02 02 02 02 02 00 00 00 00 00 00 02 00 00 00 12 11 14 00 00 00 01 00 78 79 80 00 02 00 00 12 11 11 11 11 14 00 01 01 77 33 77 00 02 00 00 11 11 20 11 11 16 00 01 42 00 02 00 40 02 00 00 18 11 11 16 40 00 00 01 01 01 09 02 02 07 01 01 42 01 01 00 00 00 00 01 01 01 01 42 01 01 01 01 01 01 01 01 01 42 01 "
3 "00 00 00 00 00 00 00 00 00 00 00 00 00 40 42 01 00 42 78 79 80 40 00 00 00 01 00 00 00 00 00 01 00 78 77 77 77 80 00 00 42 01 01 01 00 00 00 01 00 77 77 33 77 77 00 00 00 01 42 01 00 00 00 00 40 00 00 02 00 00 00 00 00 00 00 40 00 00 00 00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00 00 00 00 00 00 40 02 00 00 00 00 00 00 00 00 00 00 00 42 00 00 00 02 00 00 78 79 80 01 40 00 00 00 01 01 01 00 00 02 00 00 77 34 77 01 01 42 00 40 42 01 01 40 00 02 00 00 40 02 00 42 01 01 00 01 01 01 01 42 01 09 02 02 02 07 01 01 01 01 01 01 42 01 01 01 01 01 01 01 42 01 01 01 01 42 "
4 "01 42 01 42 00 00 00 02 02 00 00 00 00 01 01 01 01 01 01 01 00 40 00 02 02 00 00 00 40 01 42 01 01 42 01 01 01 00 00 02 02 00 42 01 00 01 01 01 00 40 01 01 42 00 00 02 02 00 01 01 01 01 01 01 00 00 00 00 00 00 40 02 02 00 40 01 42 01 01 42 02 02 02 02 02 02 02 02 07 00 42 01 01 01 01 01 00 00 00 00 40 00 00 00 00 00 01 01 01 42 01 01 00 00 00 00 00 00 00 40 42 01 01 01 01 42 01 42 01 01 40 00 00 00 00 01 01 01 01 42 01 01 01 01 42 01 01 00 00 01 01 42 01 01 01 01 01 01 01 42 01 01 42 01 01 01 01 01 01 01 01 01 01 42 01 01 01 42 01 01 01 42 01 01 01 42 01 01 01 01 01 01 "
5 "99 99 99 99 99 99 99 99 77 77 77 77 77 77 77 77 99 99 99 99 99 99 99 99 77 69 69 69 69 69 69 77 99 99 99 99 99 99 99 99 77 69 69 69 69 69 69 77 99 99 99 99 99 99 99 99 77 69 69 69 69 69 69 77 99 99 99 99 99 99 99 99 77 69 69 69 69 69 69 77 99 99 99 99 99 99 99 99 77 77 77 77 71 77 77 77 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 99 "



